HX341514,7/11/2014,BATTERY,PRO EMP HANDS NO/MIN INJURY,STREET,N,N,211
HX336649,7/13/2014,BATTERY,SIMPLE,SIDEWALK,N,N,211
HX349164,7/17/2014,BATTERY,DOMESTIC BATTERY SIMPLE,COLLEGE/UNIVERSITY RESIDENCE HALL,N,Y,211
HX335993,7/8/2014,BURGLARY,FORCIBLE ENTRY,OTHER,N,N,211
HX341816,7/12/2014,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,Y,N,211
HX347602,7/16/2014,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,211
HX369859,7/17/2014,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,211
HX349764,7/17/2014,BURGLARY,FORCIBLE ENTRY,RESTAURANT,N,N,211
HX344171,7/14/2014,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,N,N,211
HX333642,7/6/2014,CRIMINAL TRESPASS,TO LAND,GAS STATION,Y,N,211
HX339827,7/10/2014,CRIMINAL TRESPASS,TO LAND,GAS STATION,Y,N,211
HX339248,7/8/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,211
HX342050,7/11/2014,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,N,N,211
HX344035,7/13/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,N,N,211
HX340339,7/11/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PRIVATE, BUILDING",Y,N,211
HX343292,7/13/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,211
HX343786,7/13/2014,NARCOTICS,POSS: HEROIN(WHITE),STREET,Y,N,211
HX350564,7/18/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,211
HX333394,7/6/2014,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,PARKING LOT/GARAGE(NON.RESID.),N,N,211
HX348990,7/17/2014,OTHER OFFENSE,PAROLE VIOLATION,STREET,Y,N,211
HX339866,7/10/2014,OTHER OFFENSE,OTHER VEHICLE OFFENSE,PARKING LOT/GARAGE(NON.RESID.),N,Y,211
HX340789,7/11/2014,ROBBERY,STRONGARM - NO WEAPON,STREET,Y,N,211
HX344020,7/13/2014,ROBBERY,STRONGARM - NO WEAPON,COLLEGE/UNIVERSITY GROUNDS,N,N,211
HX336510,7/8/2014,THEFT,$500 AND UNDER,SMALL RETAIL STORE,N,N,211
HX340029,7/9/2014,THEFT,FROM BUILDING,LIBRARY,N,N,211
HX340760,7/11/2014,THEFT,ATTEMPT THEFT,RESTAURANT,N,N,211
HX345859,7/14/2014,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,211
HX373792,7/16/2014,THEFT,OVER $500,OTHER,N,N,211
HX344439,7/14/2014,ASSAULT,SIMPLE,OTHER,N,N,212
HX344750,7/14/2014,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",N,N,212
HX342172,7/12/2014,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,N,Y,212
HX339882,7/10/2014,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,Y,N,212
HX342519,7/12/2014,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,Y,N,212
HX347410,7/16/2014,BATTERY,AGG PO HANDS NO/MIN INJURY,CTA BUS STOP,Y,N,212
HX349748,7/18/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,N,212
HX350878,7/18/2014,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,Y,N,212
HX346954,7/16/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,212
HX334330,7/6/2014,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,212
HX341366,7/11/2014,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,212
HX342103,7/12/2014,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,N,N,212
HX342683,7/12/2014,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,212
HX342680,7/12/2014,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,212
HX342679,7/12/2014,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,212
HX350307,7/18/2014,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,N,N,212
HX349720,7/18/2014,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,N,N,212
HX338311,7/9/2014,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,212
HX338500,7/9/2014,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,Y,N,212
HX343401,7/13/2014,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),Y,N,212
HX333200,7/6/2014,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,N,N,212
HX376861,7/18/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,N,N,212
HX339903,7/9/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),N,N,212
HX348370,7/10/2014,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),N,N,212
HX335917,7/8/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,212
HX339058,7/10/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,212
HX347265,7/16/2014,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,Y,N,212
HX347431,7/16/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CHA PARKING LOT/GROUNDS,Y,N,212
HX340179,7/10/2014,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,Y,212
HX337049,7/6/2014,THEFT,OVER $500,RESIDENCE,N,N,212
HX338542,7/9/2014,THEFT,$500 AND UNDER,STREET,N,N,212
HX345627,7/15/2014,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,212
HX340531,7/11/2014,THEFT,$500 AND UNDER,STREET,N,Y,212
HX347116,7/16/2014,ASSAULT,SIMPLE,APARTMENT,N,N,213
HX350792,7/18/2014,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,CHA PARKING LOT/GROUNDS,N,N,213
HX347950,7/16/2014,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CHA APARTMENT,N,Y,213
HX345119,7/6/2014,BATTERY,SIMPLE,SIDEWALK,N,N,213
HX335828,7/7/2014,BATTERY,SIMPLE,STREET,N,N,213
HX338492,7/9/2014,BATTERY,SIMPLE,SIDEWALK,N,N,213
HX349498,7/17/2014,BATTERY,SIMPLE,SIDEWALK,N,N,213
