HX341018,7/11/2014,ASSAULT,SIMPLE,RESIDENCE,Y,N,811
HX343623,7/13/2014,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),Y,N,811
HX350312,7/18/2014,ASSAULT,SIMPLE,OTHER,N,N,811
HX338728,7/9/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,N,Y,811
HX333469,7/6/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,811
HX341182,7/11/2014,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,N,N,811
HX343630,7/12/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,811
HX348318,7/17/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,811
HX349514,7/17/2014,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,N,N,811
HX344173,7/14/2014,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,Y,Y,811
HX413801,7/7/2014,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,N,N,811
HY268957,7/13/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,811
HX350324,7/15/2014,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,BANK,N,N,811
HX335631,7/7/2014,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,VEHICLE NON-COMMERCIAL,Y,N,811
HX338925,7/9/2014,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,N,N,811
HX338532,7/9/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,811
HX342534,7/12/2014,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,811
HX333413,7/5/2014,THEFT,$500 AND UNDER,RESIDENCE,N,N,811
HX341691,7/12/2014,THEFT,$500 AND UNDER,SIDEWALK,Y,N,811
HX343526,7/13/2014,THEFT,FROM BUILDING,OTHER,N,N,811
HX368072,7/14/2014,THEFT,OVER $500,OTHER,N,N,811
HX349394,7/17/2014,ASSAULT,SIMPLE,RESIDENCE,N,N,812
HX341477,7/11/2014,BATTERY,SIMPLE,OTHER,Y,N,812
HX349840,7/18/2014,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,N,N,812
HX333512,7/6/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,812
HX489769,7/10/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,812
HX336865,7/8/2014,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,N,N,812
HX350283,7/13/2014,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,N,N,812
HX342688,7/12/2014,CRIMINAL TRESPASS,TO LAND,OTHER,N,N,812
HX344488,7/7/2014,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,SMALL RETAIL STORE,N,N,812
HX350668,7/17/2014,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,N,N,812
HX337250,7/8/2014,NARCOTICS,POSS: COCAINE,STREET,Y,N,812
HX341368,7/11/2014,NARCOTICS,POSS: SYNTHETIC DRUGS,ALLEY,Y,N,812
HX339560,7/10/2014,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,N,Y,812
HX336503,7/8/2014,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,812
HX340132,7/11/2014,THEFT,$500 AND UNDER,STREET,N,N,812
HX343222,7/13/2014,THEFT,$500 AND UNDER,STREET,N,N,812
HX357948,7/18/2014,THEFT,$500 AND UNDER,RESIDENCE,N,N,812
HX350014,7/18/2014,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),N,N,812
HX462261,7/15/2014,ASSAULT,SIMPLE,RESIDENCE,N,N,813
HX348233,7/16/2014,ASSAULT,SIMPLE,SIDEWALK,N,Y,813
HX341098,7/11/2014,BATTERY,AGG PO HANDS NO/MIN INJURY,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,Y,N,813
HX342645,7/12/2014,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,N,N,813
HX344282,7/14/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,813
HX348316,7/17/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,813
HX333263,7/6/2014,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,N,N,813
HX341512,7/11/2014,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,813
HX386229,7/15/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,813
HX348663,7/17/2014,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",STREET,Y,N,813
HX334386,7/7/2014,NARCOTICS,POSS: COCAINE,STREET,Y,N,813
HX336224,7/7/2014,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,Y,N,813
HX350485,7/18/2014,NARCOTICS,POSS: COCAINE,RESIDENCE,Y,N,813
HX394872,7/13/2014,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,813
HX354557,7/17/2014,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,813
HX350694,7/14/2014,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,Y,813
HX349186,7/17/2014,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,PARK PROPERTY,Y,N,813
HX340748,7/11/2014,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,813
HX339366,7/7/2014,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,N,N,813
HX336789,7/8/2014,THEFT,OVER $500,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,N,N,813
HX448232,7/10/2014,THEFT,OVER $500,SIDEWALK,N,N,813
HX340253,7/10/2014,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),N,N,813
HX348056,7/13/2014,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),N,N,813
HX353885,7/14/2014,THEFT,OVER $500,AIRPORT TRANSPORTATION SYSTEM (ATS),N,N,813
HX345998,7/15/2014,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, GROUNDS",N,N,813
HX347138,7/15/2014,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,N,N,813
HX348488,7/16/2014,THEFT,$500 AND UNDER,STREET,N,N,813
HX348347,7/17/2014,THEFT,$500 AND UNDER,STREET,Y,N,813
HX348336,7/17/2014,THEFT,$500 AND UNDER,STREET,Y,N,813
HX348354,7/17/2014,THEFT,$500 AND UNDER,STREET,Y,N,813
HX332979,7/5/2014,THEFT,$500 AND UNDER,APARTMENT,N,Y,813
HX340927,7/11/2014,THEFT,PURSE-SNATCHING,DRIVEWAY - RESIDENTIAL,Y,Y,813
HX346560,7/15/2014,ASSAULT,SIMPLE,RESIDENCE,N,Y,814
HX337277,7/8/2014,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),N,N,814
HX334025,7/6/2014,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,814
HX339906,7/10/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,814
HX334030,7/6/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,814
HX337305,7/8/2014,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,814
HX351733,7/18/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,814
HX405631,7/5/2014,DECEPTIVE PRACTICE,"THEFT BY LESSEE,MOTOR VEH",OTHER,N,N,814
HX336272,7/7/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,814
HX335929,7/7/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,814
HX339931,7/10/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,N,N,814
HX347619,7/15/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,814
HX338449,7/9/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,Y,N,814
HX349542,7/17/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,Y,N,814
HX350526,7/18/2014,NARCOTICS,POSS: CRACK,SIDEWALK,Y,N,814
HX350917,7/18/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,814
HX339034,7/10/2014,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,814
HX332963,7/5/2014,PUBLIC PEACE VIOLATION,MOB ACTION,SIDEWALK,Y,N,814
HX335687,7/7/2014,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,N,N,814
HX341373,7/8/2014,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,814
HX337702,7/9/2014,THEFT,$500 AND UNDER,OTHER,N,N,814
HX345626,7/15/2014,THEFT,$500 AND UNDER,STREET,N,N,814
HX345608,7/15/2014,THEFT,$500 AND UNDER,STREET,N,N,814
HX357422,7/16/2014,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,814
HX347388,7/16/2014,THEFT,RETAIL THEFT,GROCERY FOOD STORE,N,N,814
HX343872,7/13/2014,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),N,N,815
HX349092,7/17/2014,ASSAULT,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),N,N,815
HX349706,7/18/2014,ASSAULT,AGGRAVATED: HANDGUN,STREET,N,N,815
HX337010,7/6/2014,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,HOTEL/MOTEL,Y,N,815
HX336508,7/8/2014,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),N,N,815
HX338357,7/9/2014,BATTERY,SIMPLE,SIDEWALK,N,N,815
HX336579,7/8/2014,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,815
HX339044,7/8/2014,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,815
HX340077,7/10/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,815
HX341173,7/11/2014,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,815
HX341296,7/11/2014,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,N,N,815
HX347772,7/16/2014,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,815
HX333847,7/6/2014,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,815
HX337289,7/8/2014,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,N,N,815
HX520507,7/10/2014,DECEPTIVE PRACTICE,FORGERY,BANK,N,N,815
HX337614,7/7/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,815
HX341829,7/11/2014,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,N,N,815
HX342002,7/11/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,815
HX346984,7/15/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,815
HX350842,7/18/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,815
HX350580,7/18/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),N,N,815
HX333738,7/6/2014,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,N,815
HX351560,7/17/2014,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,N,815
HX349119,7/17/2014,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,N,Y,815
HX353429,7/18/2014,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,815
HX337425,7/9/2014,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,815
HX345612,7/15/2014,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,815
HX345614,7/15/2014,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,815
HX350585,7/18/2014,PUBLIC PEACE VIOLATION,PEEPING TOM,APARTMENT,Y,N,815
HX334440,7/7/2014,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,815
HX341164,7/11/2014,ROBBERY,STRONGARM - NO WEAPON,STREET,N,N,815
HX346107,7/15/2014,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,815
HX335006,7/6/2014,THEFT,$500 AND UNDER,STREET,N,N,815
HX335673,7/7/2014,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,815
HX339777,7/10/2014,THEFT,PURSE-SNATCHING,GROCERY FOOD STORE,N,N,815
HX344884,7/14/2014,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,N,N,815
HX345847,7/14/2014,THEFT,$500 AND UNDER,STREET,N,N,815
HX346320,7/15/2014,THEFT,$500 AND UNDER,PARK PROPERTY,N,N,815
HX348364,7/16/2014,THEFT,$500 AND UNDER,STREET,N,N,815
HX354163,7/18/2014,THEFT,$500 AND UNDER,OTHER,N,N,815
HX353050,7/18/2014,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),N,N,815
HX351587,7/18/2014,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,815
HX345362,7/14/2014,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CTA STATION,N,N,821
HX348603,7/17/2014,ASSAULT,SIMPLE,SIDEWALK,N,N,821
HX351025,7/18/2014,ASSAULT,SIMPLE,ALLEY,N,N,821
HX341454,7/11/2014,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENTIAL YARD (FRONT/BACK),N,Y,821
HX340782,7/10/2014,BATTERY,SIMPLE,ALLEY,N,N,821
HX345576,7/15/2014,BATTERY,SIMPLE,ALLEY,N,N,821
HX337791,7/9/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,821
HX335980,7/7/2014,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,N,N,821
HX338541,7/9/2014,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,821
HX339070,7/10/2014,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),N,N,821
HX343398,7/13/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,821
HX343043,7/13/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,821
HX344143,7/13/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,821
HX348373,7/16/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,821
HX348381,7/17/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,821
HX349194,7/17/2014,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,COMMERCIAL / BUSINESS OFFICE,Y,N,821
HX337466,7/7/2014,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,SMALL RETAIL STORE,N,N,821
HX334065,7/6/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),N,N,821
HX340970,7/11/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,821
HX343462,7/12/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,N,N,821
HX335418,7/7/2014,NARCOTICS,FORFEIT PROPERTY,STREET,Y,N,821
HX337353,7/9/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,821
HX338791,7/10/2014,NARCOTICS,POSS: COCAINE,STREET,Y,N,821
HX336377,7/7/2014,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,821
HX335983,7/8/2014,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,821
HX335984,7/8/2014,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,Y,N,821
HX348317,7/17/2014,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,Y,N,821
HX349674,7/18/2014,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),N,N,821
HX334433,7/7/2014,THEFT,$500 AND UNDER,STREET,N,N,821
HX335255,7/7/2014,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,821
HX335639,7/7/2014,THEFT,PURSE-SNATCHING,GROCERY FOOD STORE,N,N,821
HX340812,7/8/2014,THEFT,$500 AND UNDER,STREET,N,N,821
HX338268,7/9/2014,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,821
HX339526,7/10/2014,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,821
HX341994,7/12/2014,THEFT,RETAIL THEFT,GROCERY FOOD STORE,N,N,821
HX342155,7/12/2014,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,821
HX345100,7/14/2014,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,821
HX345298,7/14/2014,THEFT,RETAIL THEFT,CONVENIENCE STORE,Y,N,821
HX346687,7/15/2014,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,821
HX349018,7/17/2014,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,821
HX350393,7/18/2014,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,821
HX350611,7/18/2014,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,821
HX348077,7/16/2014,ARSON,BY FIRE,RESIDENCE-GARAGE,N,N,822
HX346645,7/15/2014,ASSAULT,SIMPLE,STREET,N,N,822
HX334354,7/7/2014,BATTERY,AGGRAVATED: HANDGUN,STREET,N,N,822
HX346826,7/15/2014,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),Y,N,822
HX348680,7/17/2014,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,N,N,822
HX337753,7/9/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,822
HX339944,7/10/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,822
HX344294,7/14/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,822
HX341225,7/11/2014,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,N,N,822
HX344627,7/14/2014,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,N,N,822
HX332803,7/5/2014,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CLEANING STORE,Y,N,822
HX337334,7/9/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,822
HX355499,7/18/2014,CRIMINAL DAMAGE,TO STATE SUP PROP,"SCHOOL, PUBLIC, BUILDING",N,N,822
HX362384,7/18/2014,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,N,N,822
HX350335,7/18/2014,CRIMINAL TRESPASS,TO LAND,RESIDENCE-GARAGE,N,N,822
HX343275,7/13/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,822
HX334249,7/6/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Y,N,822
HX341487,7/11/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Y,N,822
HX348070,7/16/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,Y,N,822
HX349106,7/17/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,822
HX350617,7/18/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,Y,N,822
HX349491,7/17/2014,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,N,822
HX342256,7/12/2014,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,822
HX344179,7/13/2014,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,822
HX340428,7/11/2014,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,APARTMENT,Y,N,822
HX335489,7/7/2014,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,822
HX336986,7/8/2014,THEFT,$500 AND UNDER,PARK PROPERTY,N,N,822
HX336830,7/8/2014,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,822
HX338309,7/9/2014,THEFT,OVER $500,OTHER,N,N,822
HX343498,7/12/2014,THEFT,OVER $500,OTHER,N,N,822
HX350041,7/18/2014,THEFT,$500 AND UNDER,OTHER,N,N,822
