HX345559,7/15/2014,ASSAULT,AGGRAVATED: HANDGUN,STREET,Y,N,1511
HX373504,7/15/2014,ASSAULT,SIMPLE,RESIDENCE,N,Y,1511
HX335311,7/6/2014,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,RESIDENCE,N,N,1511
HX337846,7/9/2014,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,N,N,1511
HX338578,7/9/2014,BATTERY,SIMPLE,SIDEWALK,N,N,1511
HX341452,7/11/2014,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,Y,N,1511
HX343733,7/13/2014,BATTERY,SIMPLE,APARTMENT,N,N,1511
HX344673,7/14/2014,BATTERY,SIMPLE,STREET,N,N,1511
HX345618,7/15/2014,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,STREET,Y,N,1511
HX349585,7/17/2014,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,N,N,1511
HX332793,7/5/2014,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1511
HX333022,7/6/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1511
HX333306,7/6/2014,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1511
HX334100,7/6/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1511
HX338477,7/9/2014,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1511
HX338990,7/10/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,N,Y,1511
HX339975,7/10/2014,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,N,Y,1511
HX344095,7/13/2014,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1511
HX345116,7/14/2014,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1511
HX348090,7/16/2014,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1511
HX348540,7/17/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1511
HX349504,7/17/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1511
HX339885,7/10/2014,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,1511
HX348411,7/17/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1511
HX335152,7/7/2014,CRIMINAL TRESPASS,TO LAND,OTHER,Y,N,1511
HX338041,7/9/2014,CRIMINAL TRESPASS,TO LAND,TAVERN/LIQUOR STORE,Y,N,1511
HX343171,7/13/2014,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),N,N,1511
HX349461,7/17/2014,CRIMINAL TRESPASS,TO LAND,APARTMENT,N,Y,1511
HX344319,7/14/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,1511
HX356975,7/14/2014,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,N,N,1511
HX364006,7/17/2014,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,N,N,1511
HX337520,7/8/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1511
HX343372,7/13/2014,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,N,N,1511
HX333933,7/6/2014,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,Y,N,1511
HX341389,7/11/2014,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,Y,N,1511
HX349462,7/17/2014,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,Y,N,1511
HX338465,7/8/2014,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,N,Y,1511
HX338031,7/8/2014,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,Y,1511
HX335620,7/7/2014,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,Y,N,1511
HX333178,7/5/2014,THEFT,OVER $500,ALLEY,N,N,1511
HX340247,7/11/2014,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,1511
HX344621,7/13/2014,THEFT,$500 AND UNDER,STREET,N,N,1511
HX353906,7/14/2014,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),N,N,1511
HX348825,7/17/2014,THEFT,FROM BUILDING,VACANT LOT/LAND,N,N,1511
HX346861,7/7/2014,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,STREET,N,N,1512
HX336047,7/8/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1512
HX341647,7/12/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1512
