HX338543,7/9/2014,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,N,N,2011
HX348384,7/17/2014,ASSAULT,SIMPLE,HOTEL/MOTEL,N,Y,2011
HX346121,7/15/2014,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,N,N,2011
HX346232,7/15/2014,BATTERY,SIMPLE,STREET,Y,N,2011
HX349120,7/17/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,N,2011
HX344893,7/14/2014,BURGLARY,HOME INVASION,RESIDENCE,N,N,2011
HX332753,7/5/2014,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT/GARAGE(NON.RESID.),N,N,2011
HX334898,7/7/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2011
HX340648,7/10/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2011
HX343326,7/11/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2011
HX344991,7/14/2014,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,POLICE FACILITY/VEH PARKING LOT,Y,N,2011
HX345497,7/14/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2011
HX470240,7/15/2014,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,2011
HY239399,7/18/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,N,N,2011
HX358307,7/18/2014,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,N,N,2011
HX336465,7/8/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2011
HX340144,7/11/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,2011
HX340667,7/11/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,2011
HX349456,7/17/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,Y,N,2011
HX347591,7/16/2014,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,2011
HX350658,7/18/2014,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,2011
HX333080,7/6/2014,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,ALLEY,Y,N,2011
HX345114,7/14/2014,ROBBERY,AGGRAVATED,PARK PROPERTY,N,N,2011
HX337438,7/9/2014,THEFT,$500 AND UNDER,SIDEWALK,N,N,2011
HX341842,7/12/2014,THEFT,$500 AND UNDER,STREET,Y,N,2011
HX344081,7/13/2014,THEFT,$500 AND UNDER,GAS STATION,N,N,2011
HX348945,7/16/2014,THEFT,FROM BUILDING,RESIDENCE-GARAGE,N,N,2011
HX341412,7/11/2014,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARKING LOT/GARAGE(NON.RESID.),N,N,2012
HX335108,7/7/2014,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,N,N,2012
HX340785,7/9/2014,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,N,N,2012
HX339563,7/9/2014,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,N,N,2012
HX345220,7/14/2014,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,N,N,2012
HX343785,7/13/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2012
HX344372,7/14/2014,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,STREET,Y,Y,2012
HX347299,7/16/2014,BURGLARY,FORCIBLE ENTRY,RESIDENCE,N,N,2012
HX344403,7/14/2014,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,N,N,2012
HX340718,7/11/2014,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),Y,N,2012
HX341328,7/11/2014,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,N,N,2012
HX348076,7/16/2014,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,SIDEWALK,Y,N,2012
HX335996,7/7/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),N,N,2012
HX348563,7/16/2014,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,N,N,2012
HX335286,7/7/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,2012
HX342357,7/12/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,Y,N,2012
HX343341,7/13/2014,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,2012
HX333719,7/6/2014,THEFT,$500 AND UNDER,STREET,N,N,2012
HX335216,7/6/2014,THEFT,$500 AND UNDER,STREET,N,N,2012
HX334718,7/6/2014,THEFT,$500 AND UNDER,STREET,N,N,2012
HX345168,7/12/2014,THEFT,$500 AND UNDER,STREET,N,N,2012
HX396992,7/15/2014,THEFT,FROM BUILDING,APARTMENT,N,N,2012
HX349026,7/17/2014,THEFT,OVER $500,NURSING HOME/RETIREMENT HOME,N,N,2012
HX346707,7/15/2014,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,Y,N,2013
HX343537,7/13/2014,BATTERY,SIMPLE,STREET,Y,N,2013
HX334711,7/7/2014,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,2013
HX349289,7/17/2014,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,N,N,2013
HX339187,7/9/2014,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,2013
HX340602,7/10/2014,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,2013
HX345898,7/15/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2013
HX338832,7/10/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2013
HX333646,7/6/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Y,N,2013
HX343519,7/13/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,Y,N,2013
HX346634,7/15/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,2013
HX339715,7/10/2014,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,RESIDENCE,N,N,2013
HX333298,7/6/2014,THEFT,OVER $500,RESIDENCE,N,N,2013
HX343322,7/11/2014,THEFT,$500 AND UNDER,RESIDENCE,N,N,2013
HX342381,7/12/2014,THEFT,FROM BUILDING,SMALL RETAIL STORE,N,N,2013
HX344616,7/14/2014,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,2013
HX345718,7/15/2014,THEFT,RETAIL THEFT,DEPARTMENT STORE,Y,N,2013
HX346183,7/15/2014,THEFT,RETAIL THEFT,DRUG STORE,Y,N,2013
HX348431,7/16/2014,THEFT,$500 AND UNDER,STREET,N,N,2013
HX354593,7/17/2014,THEFT,$500 AND UNDER,STREET,N,N,2013
HX350588,7/18/2014,THEFT,FROM BUILDING,APARTMENT,N,N,2013
HX334827,7/7/2014,ASSAULT,SIMPLE,SIDEWALK,Y,N,2022
HX347416,7/16/2014,ASSAULT,SIMPLE,OTHER,N,N,2022
HX341555,7/11/2014,BATTERY,SIMPLE,APARTMENT,Y,N,2022
HX346009,7/15/2014,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,N,N,2022
HX337193,7/8/2014,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,Y,N,2022
HX336060,7/8/2014,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,N,N,2022
HX341426,7/11/2014,NARCOTICS,POSS: COCAINE,STREET,Y,N,2022
HX337246,7/8/2014,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,HIGHWAY/EXPRESSWAY,Y,N,2022
HX346907,7/15/2014,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,N,Y,2022
HX345583,7/15/2014,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,RESIDENCE PORCH/HALLWAY,N,N,2022
HX334724,7/7/2014,THEFT,OVER $500,RESIDENCE,N,Y,2022
HX354043,7/18/2014,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,N,N,2023
HX354107,7/18/2014,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,OTHER,N,N,2023
HX344012,7/13/2014,BATTERY,SIMPLE,STREET,N,N,2023
HX348023,7/16/2014,BATTERY,SIMPLE,OTHER,Y,N,2023
HX348814,7/16/2014,BATTERY,SIMPLE,APARTMENT,N,N,2023
HX341155,7/11/2014,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,2023
HX342114,7/12/2014,CRIMINAL TRESPASS,TO LAND,APARTMENT,Y,N,2023
HX347022,7/7/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,N,N,2023
HX333460,7/5/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2023
HX342207,7/7/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2023
HX337079,7/8/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,Y,N,2023
HX347137,7/15/2014,OTHER OFFENSE,OTHER VEHICLE OFFENSE,OTHER,N,N,2023
HX349522,7/17/2014,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,2023
HX348571,7/10/2014,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,OTHER,N,Y,2023
HX333007,7/5/2014,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,2023
HX334026,7/6/2014,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,2023
HX346047,7/7/2014,THEFT,FROM BUILDING,APARTMENT,N,N,2023
HX340838,7/8/2014,THEFT,$500 AND UNDER,APARTMENT,N,N,2023
HX341131,7/10/2014,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),N,N,2023
HX341232,7/11/2014,THEFT,RETAIL THEFT,GROCERY FOOD STORE,Y,N,2023
HX353323,7/12/2014,THEFT,FROM BUILDING,RESTAURANT,N,N,2023
