HX341640,7/12/2014,ASSAULT,AGGRAVATED PO: OTHER DANG WEAP,SIDEWALK,Y,N,1411
HX340498,7/11/2014,BATTERY,SIMPLE,OTHER,N,N,1411
HX340159,7/11/2014,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,N,N,1411
HX345495,7/14/2014,BURGLARY,FORCIBLE ENTRY,APARTMENT,N,N,1411
HX337645,7/9/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1411
HX350727,7/18/2014,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,N,N,1411
HX349381,7/17/2014,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),Y,Y,1411
HX346328,7/10/2014,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,N,N,1411
HX367785,7/11/2014,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,1411
HX340836,7/11/2014,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,N,N,1411
HX355361,7/17/2014,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,N,N,1411
HX344972,7/13/2014,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,RESIDENCE,Y,N,1411
HX343395,7/11/2014,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,N,N,1411
HX341065,7/11/2014,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,Y,N,1411
HX348089,7/16/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,Y,N,1411
HX350627,7/18/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,1411
HX375343,7/6/2014,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,N,N,1411
HX344839,7/14/2014,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,N,N,1411
HX348020,7/16/2014,OTHER OFFENSE,PROBATION VIOLATION,SIDEWALK,Y,N,1411
HX340915,7/11/2014,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,Y,N,1411
HX343093,7/13/2014,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,N,N,1411
HX334910,7/7/2014,THEFT,$500 AND UNDER,STREET,N,N,1411
HX338180,7/9/2014,THEFT,$500 AND UNDER,ALLEY,N,N,1411
HX344728,7/14/2014,THEFT,$500 AND UNDER,SIDEWALK,N,N,1411
HX347874,7/16/2014,THEFT,OVER $500,WAREHOUSE,N,N,1411
HX348338,7/17/2014,THEFT,$500 AND UNDER,STREET,N,N,1411
HX349371,7/17/2014,THEFT,$500 AND UNDER,RESIDENCE,N,N,1411
HX350553,7/18/2014,THEFT,OVER $500,STREET,N,N,1411
HX358427,7/18/2014,THEFT,RETAIL THEFT,SMALL RETAIL STORE,N,N,1411
HX365773,7/16/2014,ASSAULT,SIMPLE,OTHER,N,Y,1412
HX344164,7/14/2014,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,Y,N,1412
HX338010,7/9/2014,BATTERY,SIMPLE,STREET,N,Y,1412
HX338781,7/10/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1412
HX344258,7/14/2014,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,Y,Y,1412
HX345532,7/14/2014,BATTERY,DOMESTIC BATTERY SIMPLE,CTA PLATFORM,N,Y,1412
HX350492,7/18/2014,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,1412
HX336046,7/7/2014,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,N,N,1412
HX342736,7/12/2014,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,1412
HX349958,7/18/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1412
HX345832,7/15/2014,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,Y,N,1412
HX350759,7/18/2014,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,Y,N,1412
HX339477,7/7/2014,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,N,N,1412
HX343198,7/13/2014,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,N,N,1412
HX332801,7/5/2014,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,Y,N,1412
HX332985,7/5/2014,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,Y,N,1412
HX340526,7/10/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,N,N,1412
HX344422,7/13/2014,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1412
HX349301,7/17/2014,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,Y,N,1412
HX335539,7/7/2014,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,1412
HX378591,7/9/2014,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,N,1412
HX344033,7/12/2014,ROBBERY,STRONGARM - NO WEAPON,ALLEY,N,N,1412
HX333918,7/6/2014,THEFT,OVER $500,STREET,N,N,1412
HX336387,7/7/2014,THEFT,OVER $500,RESIDENCE,N,N,1412
HX340584,7/8/2014,THEFT,OVER $500,STREET,N,N,1412
HX344793,7/14/2014,THEFT,$500 AND UNDER,SIDEWALK,N,N,1412
HX347942,7/15/2014,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),N,N,1412
HX350182,7/17/2014,THEFT,$500 AND UNDER,APARTMENT,N,N,1412
HX349121,7/17/2014,THEFT,$500 AND UNDER,OTHER,N,N,1412
HX338554,7/9/2014,THEFT,$500 AND UNDER,APARTMENT,N,Y,1412
HX341548,7/11/2014,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,N,N,1413
HX341705,7/12/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,N,1413
HX341722,7/12/2014,BATTERY,SIMPLE,TAXICAB,Y,N,1413
