HX333608,7/5/2014,ASSAULT,SIMPLE,STREET,N,Y,2511
HX342735,7/12/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,2511
HX343874,7/13/2014,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,2511
HX336638,7/7/2014,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,2511
HX344927,7/14/2014,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,2511
HX393652,7/11/2014,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,N,N,2511
HX349137,7/17/2014,DECEPTIVE PRACTICE,FORGERY,BARBERSHOP,N,N,2511
HX345580,7/15/2014,NARCOTICS,FOUND SUSPECT NARCOTICS,VEHICLE NON-COMMERCIAL,Y,N,2511
HX342371,7/10/2014,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,N,Y,2511
HX347946,7/15/2014,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,2511
HX347529,7/8/2014,THEFT,$500 AND UNDER,STREET,N,N,2511
HX336858,7/8/2014,THEFT,$500 AND UNDER,STREET,N,N,2511
HX338471,7/9/2014,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,N,N,2511
HX343443,7/10/2014,THEFT,OVER $500,RESIDENCE-GARAGE,N,N,2511
HX347537,7/16/2014,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),N,N,2511
HX348570,7/17/2014,THEFT,PURSE-SNATCHING,SIDEWALK,N,N,2511
HX340817,7/11/2014,ASSAULT,SIMPLE,STREET,N,N,2512
HX341418,7/11/2014,BATTERY,AGGRAVATED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),N,N,2512
HX342581,7/12/2014,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),N,N,2512
HX343795,7/13/2014,BATTERY,SIMPLE,ATHLETIC CLUB,N,N,2512
